id,country,shipment_mode,scheduled_delivery_date,delivered_to_client_date,product_group,sub_classification,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,weight_kilograms,freight_cost_usd,dosage
56668,Vietnam,Air,24-Oct-11,24-Oct-11,ARV,Adult,60,8245,67609.0,8.2,0.14,759,7261.69,150/300mg
56679,South Africa,Truck,13-Aug-14,13-Aug-14,ARV,Pediatric,300,2,46.9,23.45,0.08,Weight Captured Separately,Freight Included in Commodity Cost,80/20mg/ml
56716,Vietnam,Air,10-Jul-15,10-Jul-15,ARV,Adult,30,6816,68160.0,10.0,0.33,2541,5489.55,600/300/300mg
56734,South Africa,Ocean,4-Jan-12,4-Jan-12,ARV,Adult,60,23845,356005.85,14.93,0.25,2283,3649.67,300mg
56748,Uganda,Air,10-Apr-13,10-Apr-13,ARV,Pediatric,30,56,112.0,2.0,0.07,See ASN-18910 (ID#:50309),See ASN-18910 (ID#:50309),50mg
56772,Vietnam,Air,9-Oct-12,9-Oct-12,ARV,Adult,30,41296,185419.04,4.49,0.15,See ASN-16123 (ID#:20371),See ASN-16123 (ID#:20371),300mg
56836,Vietnam,Air,10-Jul-15,10-Jul-15,ARV,Adult,60,6000,12960.0,2.16,0.04,See ASN-32265 (ID#:56716),See ASN-32265 (ID#:56716),200mg
56837,Haiti,Air,12-Mar-15,12-Mar-15,ARV,Adult,30,2000,39000.0,19.5,0.65,280,3029.18,300/100mg
56844,Zambia,Air,17-Dec-10,16-Dec-10,HRDT,HIV test,100,2041,163280.0,80.0,0.8,989,16654.29,
56861,Haiti,Air,13-Mar-13,13-Mar-13,HRDT,HIV test,1,250,6125.0,24.5,24.5,164,2204.84,
56864,Haiti,Air,28-Mar-14,28-Mar-14,ARV,Adult,60,288,717.12,2.49,0.04,Weight Captured Separately,Freight Included in Commodity Cost,150/30mg
56870,South Africa,Truck,19-Feb-15,19-Feb-15,ARV,Adult,60,3,53.24,17.75,0.3,Weight Captured Separately,Freight Included in Commodity Cost,200mg
56880,Nigeria,Air,9-Jan-13,17-Jan-13,HRDT,HIV test,100,2744,244216.0,89.0,0.89,1235,25577.2,
56898,Sudan,Air,3-Feb-12,3-Feb-12,HRDT,HIV test,100,116,10324.0,89.0,0.89,45,1961.65,
56899,Tanzania,Air,17-Sep-13,16-Sep-13,HRDT,HIV test,100,2330,0.0,0.0,0.0,965,16382.89,
56902,South Africa,Truck,28-Aug-14,28-Aug-14,ARV,Adult,30,4,60.99,15.25,0.51,Weight Captured Separately,Freight Included in Commodity Cost,250mg
56906,Uganda,Air,21-Nov-13,21-Nov-13,ARV,Adult,30,7035,105525.0,15.0,0.5,440,2242.71,300mg
56919,South Africa,Truck,2-Jun-15,2-Jun-15,ARV,Adult,60,14,300.08,21.43,0.36,Weight Captured Separately,Freight Included in Commodity Cost,150/300mg
56927,Nigeria,Air,5-May-10,16-Jun-10,HRDT,HIV test,100,2100,168000.0,80.0,0.8,1002,Freight Included in Commodity Cost,
56932,Cameroon,Air,10-Oct-13,10-Oct-13,HRDT,HIV test,100,30,3347.4,111.58,1.12,46,1003.18,
56940,Uganda,Air,30-Oct-13,30-Oct-13,ARV,Adult,30,16716,76893.6,4.6,0.15,1874,7487.81,300/300mg
56950,South Africa,Ocean,17-Mar-11,17-Mar-11,ARV,Pediatric,240,33476,70969.12,2.12,0.01,Weight Captured Separately,Freight Included in Commodity Cost,10mg/ml
56957,Vietnam,Air,23-Apr-14,23-Apr-14,ARV,Adult,60,564,6457.8,11.45,0.19,See ASN-24394 (ID#:16053),See ASN-24394 (ID#:16053),300mg
64589,Uganda,Air,8-May-13,8-May-13,ARV,Pediatric,30,252,504.0,2.0,0.07,9,1026.15,50mg
56962,Mozambique,Ocean,29-Feb-12,29-Feb-12,HRDT,HIV test,20,7400,236800.0,32.0,1.6,2471,33872.84,
56996,Zimbabwe,Air,20-May-10,31-May-10,HRDT,HIV test,100,2450,176400.0,72.0,0.72,1183,21170.3,
57016,Côte d'Ivoire,Air,27-Feb-14,27-Feb-14,ARV,Pediatric,100,400,1800.0,4.5,0.04,See ASN-24432 (ID#:40680),See ASN-24432 (ID#:40680),100mg
57055,Nigeria,Air,18-Feb-14,18-Feb-14,HRDT,HIV test,100,10798,961022.0,89.0,0.89,4388,66059.65,
57087,Uganda,Air,28-Oct-14,28-Oct-14,ARV,Adult,30,3115,62300.0,20.0,0.67,420,2335.73,300/100mg
57117,South Africa,Ocean,2-Sep-11,2-Sep-11,ARV,Adult,60,25000,210500.0,8.42,0.14,2303,3790,150/300mg
57173,Côte d'Ivoire,Air,21-Jan-10,21-Jan-10,HRDT,HIV test,100,3500,245000.0,70.0,0.7,794,12499.27,
57218,Vietnam,Air,19-Mar-10,19-Mar-10,ARV,Adult,60,15204,130906.44,8.61,0.14,See ASN-6266 (ID#:15368),See ASN-6266 (ID#:15368),150/300mg
57257,South Africa,Ocean,15-Dec-10,11-Feb-11,ARV,Adult,60,122743,303175.21,2.47,0.04,Weight Captured Separately,Freight Included in Commodity Cost,150mg
57266,Kenya,Air,15-Oct-12,15-Oct-12,HRDT,HIV test,20,15000,480000.0,32.0,1.6,4956,36219.03,
57308,South Africa,Truck,16-Apr-13,16-Apr-13,ARV,Adult,30,251,4996.06,19.9,0.66,Weight Captured Separately,Freight Included in Commodity Cost,400mg
57339,South Africa,Ocean,1-Dec-11,9-Jan-12,ARV,Adult,30,105813,454995.9,4.3,0.14,8351,7292.26,600mg
57344,South Africa,Truck,5-Nov-14,5-Nov-14,ARV,Pediatric,240,45,1102.97,24.51,0.1,Weight Captured Separately,Freight Included in Commodity Cost,20mg/ml
57346,Cameroon,Air,18-Nov-11,18-Nov-11,HRDT,HIV test,100,20,2231.6,111.58,1.12,30,549.16,
57377,South Africa,Truck,24-Aug-15,24-Aug-15,ARV,Adult,60,24,329.7,13.74,0.23,Weight Captured Separately,Freight Included in Commodity Cost,200mg
57379,Vietnam,Air,23-Aug-10,23-Aug-10,ARV,Adult,60,22008,189488.88,8.61,0.14,2148,12793.94,150/300mg
57392,Uganda,Air,27-Jul-12,27-Jul-12,ARV,Adult,60,40860,95612.4,2.34,0.04,12945,48653.36,200mg
57394,Swaziland,Air,19-Oct-12,19-Oct-12,HRDT,HIV test - Ancillary,1,220,1430.0,6.5,6.5,Weight Captured Separately,Invoiced Separately,
57447,Vietnam,Air,15-May-14,15-May-14,ARV,Adult,60,4980,40338.0,8.1,0.13,695,1377.02,150/300/200mg
57449,Vietnam,Air,15-Jan-15,15-Jan-15,ARV,Adult,120,4400,267608.0,60.82,0.51,1073,1475.94,200/50mg
57493,Côte d'Ivoire,Air,6-Jul-10,6-Jul-10,ARV,Pediatric,60,2000,19000.0,9.5,0.16,391,830.05,50mg
57513,Angola,Air,14-Apr-11,14-Apr-11,HRDT,HIV test,20,500,16000.0,32.0,1.6,260,9597.9,
57537,South Africa,Truck,27-Aug-14,27-Aug-14,ARV,Adult,30,203,3395.39,16.73,0.56,Weight Captured Separately,Freight Included in Commodity Cost,600mg
57538,South Africa,Ocean,3-Jun-11,3-Jun-11,ARV,Pediatric,30,55000,131450.0,2.39,0.08,3099,7321.43,50mg
57540,"Congo, DRC",Air,28-Nov-13,28-Nov-13,ARV,Pediatric,30,75,825.0,11.0,0.37,See ASN-20218 (ID#:20450),See ASN-20218 (ID#:20450),200mg
57541,Mozambique,Air,2-Nov-11,2-Nov-11,ARV,Adult,270,461,47723.35,103.52,0.38,238,2556.61,200mg
57582,Vietnam,Air,27-Jul-15,27-Jul-15,ARV,Adult,60,6437,52139.7,8.1,0.13,See ASN-32776 (ID#:40935),See ASN-32776 (ID#:40935),150/300/200mg
57590,Uganda,Air,16-Nov-13,16-Nov-13,ARV,Adult,30,40000,184000.0,4.6,0.15,4620,18550.93,300/300mg
57596,Swaziland,Ocean,15-Dec-11,15-Dec-11,ARV,Adult,30,97300,1371930.0,14.1,0.47,11433,12323.93,600/300/300mg
57637,Rwanda,Air,23-Dec-10,23-Dec-10,HRDT,HIV test,30,1700,40800.0,24.0,0.8,570,9054.08,
57661,Sudan,Air,1-Jul-11,1-Jul-11,HRDT,HIV test - Ancillary,100,33,396.0,12.0,0.12,3,1209.56,
57701,South Sudan,Air,27-Feb-14,27-Feb-14,HRDT,HIV test,100,694,61766.0,89.0,0.89,285,4350.03,
57727,Botswana,Air,15-Jun-10,15-Jun-10,HRDT,HIV test,100,8,560.0,70.0,0.7,3,584.1,
57733,Haiti,Air,10-Jun-13,10-Jun-13,ARV,Adult,60,336,836.64,2.49,0.04,37,1845.9,150/30mg
57738,Cameroon,Air,26-Sep-13,26-Sep-13,ARV,Adult,30,44407,495138.05,11.15,0.37,5016,43408.7,600/300/300mg
57747,Haiti,Air,4-Oct-12,4-Oct-12,ARV,Pediatric,30,2891,3613.75,1.25,0.04,156,1887.58,50mg
57754,South Africa,Truck,25-Jun-14,25-Jun-14,ARV,Adult,60,45,3104.58,68.99,1.15,Weight Captured Separately,Freight Included in Commodity Cost,300mg
57779,Haiti,Ocean,3-Jul-15,3-Jul-15,ARV,Adult,60,60000,486000.0,8.1,0.13,See ASN-31820 (ID#:16098),See ASN-31820 (ID#:16098),150/300/200mg
57780,Mozambique,Air,29-Oct-09,29-Oct-09,ARV,Adult,60,1676,90017.96,53.71,0.9,249,Freight Included in Commodity Cost,300/150/300mg
57812,Vietnam,Air,10-Jul-15,10-Jul-15,ARV,Adult,30,1144,11440.0,10.0,0.33,See ASN-32270 (ID#:35968),See ASN-32270 (ID#:35968),600/300/300mg
57819,Vietnam,Air,13-Aug-14,13-Aug-14,ARV,Adult,30,12700,44450.0,3.5,0.12,See ASN-26927 (ID#:26612),See ASN-26927 (ID#:26612),600mg
57826,Vietnam,Air,13-Jul-15,13-Jul-15,ARV,Adult,30,8000,28000.0,3.5,0.12,See ASN-32262 (ID#:41943),See ASN-32262 (ID#:41943),600mg
57849,Tanzania,Air,24-Dec-09,24-Dec-09,HRDT,HIV test,30,4950,118800.0,24.0,0.8,1650,11737.26,
57852,South Africa,Truck,29-Aug-14,29-Aug-14,ARV,Adult,60,88,6697.54,76.11,1.27,Weight Captured Separately,Freight Included in Commodity Cost,300mg
57862,South Africa,Truck,5-Nov-14,5-Nov-14,ARV,Pediatric,90,46,1085.01,23.59,0.26,Weight Captured Separately,Freight Included in Commodity Cost,200mg
57866,Uganda,Air,21-Nov-13,21-Nov-13,ARV,Adult,30,1946,29190.0,15.0,0.5,122,1249.78,300mg
57876,South Africa,Truck,29-Oct-09,29-Oct-09,ARV,Adult,60,8146,79058.92,9.71,0.16,Weight Captured Separately,Freight Included in Commodity Cost,150mg
57886,South Africa,Truck,7-Feb-14,7-Feb-14,ARV,Adult,60,72,5479.8,76.11,1.27,Weight Captured Separately,Freight Included in Commodity Cost,300mg
57902,Côte d'Ivoire,Air,15-Jan-10,15-Jan-10,ARV,Pediatric,60,386,3667.0,9.5,0.16,78,570.75,50mg
57905,South Africa,Truck,2-Jun-15,2-Jun-15,ARV,Adult,30,6,85.31,14.22,0.47,Weight Captured Separately,Freight Included in Commodity Cost,400mg
57909,South Africa,Truck,19-Feb-15,19-Feb-15,ARV,Adult,30,3,46.79,15.6,0.52,Weight Captured Separately,Freight Included in Commodity Cost,600mg
57928,Zambia,Air,18-Mar-10,18-Mar-10,HRDT,HIV test,100,2100,151200.0,72.0,0.72,1016,16061.5,
57959,Côte d'Ivoire,Air,21-Jul-15,21-Jul-15,HRDT,HIV test,100,7000,560000.0,80.0,0.8,2836,Freight Included in Commodity Cost,
57977,Haiti,Ocean,7-Aug-13,7-Aug-13,ARV,Pediatric,240,675,4610.25,6.83,0.03,See ASN-18919 (ID#:14578),See ASN-18919 (ID#:14578),20mg/ml
57997,Tanzania,Air,25-Jun-13,25-Jun-13,HRDT,HIV test,100,610,48800.0,80.0,0.8,268,5187.9,
58025,Dominican Republic,Air,30-Nov-10,30-Nov-10,ARV,Pediatric,60,204,61512.12,301.53,5.03,Weight Captured Separately,Freight Included in Commodity Cost,150mg
58039,Vietnam,Air,16-May-12,16-May-12,ARV,Pediatric,60,1123,4660.45,4.15,0.07,See ASN-14517 (ID#:44737),See ASN-14517 (ID#:44737),30/50/60mg
58064,Vietnam,Air,23-Nov-11,23-Nov-11,ARV,Adult,120,1435,117957.0,82.2,0.68,355,5101.21,200/50mg
58111,South Africa,Ocean,6-Jan-11,6-Jan-11,ARV,Pediatric,240,10702,22688.24,2.12,0.01,3967,8169.7,10mg/ml
58134,Nigeria,Air,7-Nov-13,11-Nov-13,HRDT,HIV test,100,3050,271450.0,89.0,0.89,1238,22872.42,
58173,South Africa,Truck,24-Jul-15,24-Jul-15,ARV,Adult,30,47,568.37,12.09,0.4,Weight Captured Separately,Freight Included in Commodity Cost,600mg
58192,South Africa,Ocean,5-Apr-11,5-Apr-11,ARV,Adult,60,172428,494868.36,2.87,0.05,10859,17278.96,200mg
58197,Nigeria,Air,7-Nov-13,11-Nov-13,HRDT,HIV test,100,2949,262461.0,89.0,0.89,1192,19458.84,
58202,Vietnam,Air,1-Jun-15,1-Jun-15,ARV,Adult,30,21384,217047.6,10.15,0.34,2406,4872.65,600/300/300mg
58211,Côte d'Ivoire,Air,19-Feb-10,19-Feb-10,HRDT,HIV test,100,3500,245000.0,70.0,0.7,794,12619.38,
58252,South Sudan,Air,20-Sep-12,20-Sep-12,HRDT,HIV test - Ancillary,100,326,2608.0,8.0,0.08,See ASN-15985 (ID#:30320),See ASN-15985 (ID#:30320),
58264,Vietnam,Air,30-Sep-09,30-Sep-09,ARV,Adult,30,2520,20790.0,8.25,0.28,See ASN-4872 (ID#:13652),See ASN-4872 (ID#:13652),300mg
58277,Côte d'Ivoire,Air,27-Aug-10,27-Aug-10,HRDT,HIV test,30,1456,34944.0,24.0,0.8,486,5074.33,
58305,Tanzania,Air,2-Jan-13,2-Jan-13,HRDT,HIV test,20,383,12256.0,32.0,1.6,125,1908.34,
58309,Burundi,Air,26-Jun-14,26-Jun-14,HRDT,HIV test,30,539,14876.4,27.6,0.92,58,871.28,
58311,Côte d'Ivoire,Air,24-Apr-13,24-Apr-13,ARV,Pediatric,300,520,16026.4,30.82,0.1,242,5257.72,80/20mg/ml
58372,Côte d'Ivoire,Air,3-Jan-14,3-Jan-14,ARV,Pediatric,30,7000,8750.0,1.25,0.04,482,5678.33,50mg
58393,Liberia,Air,15-Aug-11,15-Aug-11,HRDT,HIV test,25,100,2000.0,20.0,0.8,34,871.3,
58398,Tanzania,Air,29-Sep-11,29-Sep-11,HRDT,HIV test,25,8000,160000.0,20.0,0.8,2667,17773.94,
58425,South Africa,Truck,19-Nov-09,19-Nov-09,ARV,Pediatric,240,1,19.97,19.97,0.08,Weight Captured Separately,Freight Included in Commodity Cost,20mg/ml
58426,Sierra Leone,Air,11-May-15,11-May-15,HRDT,HIV test,100,4000,320000.0,80.0,0.8,1556,28703.53,
58440,South Africa,Truck,19-Feb-15,19-Feb-15,ARV,Pediatric,30,3,8.99,3.0,0.1,Weight Captured Separately,Freight Included in Commodity Cost,50mg
58450,South Africa,Truck,24-Jul-15,24-Jul-15,ARV,Adult,60,6,394.51,65.75,1.1,Weight Captured Separately,Freight Included in Commodity Cost,400mg
58482,South Africa,Truck,29-Aug-14,29-Aug-14,ARV,Adult,60,7,211.71,30.24,0.5,Weight Captured Separately,Freight Included in Commodity Cost,150/200/30mg
58484,Cameroon,Air,8-Jan-14,8-Jan-14,ARV,Adult,30,37470,417790.5,11.15,0.37,4927,65875.32,600/300/300mg
58485,South Africa,Truck,29-Dec-09,29-Dec-09,ARV,Adult,84,15,161.34,10.76,0.13,Weight Captured Separately,Freight Included in Commodity Cost,100mg
58491,"Congo, DRC",Air,3-Apr-15,3-Apr-15,ANTM,Malaria,1000,580,19198.0,33.1,0.03,500,3958.28,500/25mg
58850,South Africa,Truck,24-Aug-15,24-Aug-15,ARV,Adult,60,123,867.36,7.05,0.12,Weight Captured Separately,Freight Included in Commodity Cost,150mg
58494,Uganda,Air,21-Jan-13,21-Jan-13,ARV,Adult,30,1455,32737.5,22.5,0.75,See ASN-17750 (ID#:36539),See ASN-17750 (ID#:36539),300/100mg
58504,South Africa,Truck,24-Jul-15,24-Jul-15,ARV,Adult,30,5,71.09,14.22,0.47,Weight Captured Separately,Freight Included in Commodity Cost,400mg
58508,Vietnam,Air,24-Apr-12,24-Apr-12,ARV,Adult,30,16354,89947.0,5.5,0.18,See ASN-14319 (ID#:19512),See ASN-14319 (ID#:19512),300mg
58555,Vietnam,Air,20-Dec-11,20-Dec-11,ARV,Adult,60,16645,39115.75,2.35,0.04,742,5440.01,150mg
58556,South Africa,Ocean,26-Apr-11,26-Apr-11,ARV,Adult,30,70942,321367.26,4.53,0.15,6090,11203.81,600mg
58642,Sudan,Air,7-Feb-12,7-Feb-12,HRDT,HIV test,20,58,1856.0,32.0,1.6,20,644.02,
58652,Haiti,Air,6-Apr-11,6-Apr-11,HRDT,HIV test,100,33,3223.44,97.68,0.98,8,1011.6,
58677,"Congo, DRC",Air,5-Sep-14,5-Sep-14,HRDT,HIV test,20,7,224.0,32.0,1.6,See ASN-26738 (ID#:15115),See ASN-26738 (ID#:15115),
58713,South Africa,Truck,24-Jul-15,24-Jul-15,ARV,Adult,120,4,110.05,27.51,0.23,Weight Captured Separately,Freight Included in Commodity Cost,100mg
58716,Uganda,Air,21-Jun-12,21-Jun-12,ARV,Adult,120,173,11521.8,66.6,0.55,35,251.52,300mg
58731,South Africa,Truck,29-Aug-14,29-Aug-14,ARV,Pediatric,30,94,311.73,3.32,0.11,Weight Captured Separately,Freight Included in Commodity Cost,50mg
58744,Vietnam,Air,7-Sep-15,7-Sep-15,ARV,Adult,30,17760,168720.0,9.5,0.32,Weight Captured Separately,Invoiced Separately,600/300/300mg
58754,South Sudan,Air,30-Nov-12,30-Nov-12,HRDT,HIV test,100,395,35155.0,89.0,0.89,See ASN-16730 (ID#:27586),See ASN-16730 (ID#:27586),
58761,South Africa,Truck,13-Jan-14,13-Jan-14,ARV,Pediatric,90,190,4438.36,23.36,0.26,Weight Captured Separately,Freight Included in Commodity Cost,200mg
58774,Vietnam,Air,22-Jun-11,22-Jun-11,ARV,Adult,60,13444,34954.4,2.6,0.04,See ASN-11024 (ID#:15149),See ASN-11024 (ID#:15149),200mg
58800,South Africa,Truck,29-Aug-14,29-Aug-14,ARV,Adult,30,6,100.91,16.82,0.56,Weight Captured Separately,Freight Included in Commodity Cost,250mg
58801,Côte d'Ivoire,Air,22-Apr-11,22-Apr-11,ARV,Adult,60,3136,94080.0,30.0,0.5,492,5150.82,300/150/300mg
58806,South Africa,Truck,7-Oct-09,7-Oct-09,ARV,Adult,30,1440,27430.13,19.05,0.64,Weight Captured Separately,Freight Included in Commodity Cost,600mg
58852,South Africa,Truck,1-Apr-10,1-Apr-10,ARV,Adult,60,30,1237.01,41.23,0.69,Weight Captured Separately,Freight Included in Commodity Cost,300mg
58918,South Africa,Truck,24-Aug-09,24-Aug-09,ARV,Adult,60,3000,19702.5,6.57,0.11,Weight Captured Separately,Freight Included in Commodity Cost,150mg
58947,Zimbabwe,Air Charter,17-Sep-14,17-Sep-14,ARV,Adult,30,42032,194187.84,4.62,0.15,4559,25272.8,300/300mg
58958,Tanzania,Air,16-Jan-13,16-Jan-13,ARV,Pediatric,300,68,2095.76,30.82,0.1,116,1818.56,80/20mg/ml
59017,Botswana,Air,4-Feb-11,4-Feb-11,HRDT,HIV test,30,34,765.0,22.5,0.75,13,766.62,
59043,"Congo, DRC",Air,4-Nov-14,4-Nov-14,HRDT,HIV test,20,15,480.0,32.0,1.6,See ASN-28279 (ID#:13547),See ASN-28279 (ID#:13547),
59046,South Africa,Ocean,29-Mar-11,29-Mar-11,ARV,Pediatric,240,45000,95400.0,2.12,0.01,16260,17060.14,10mg/ml
59047,Haiti,Ocean,30-Oct-14,30-Oct-14,ARV,Adult,30,92500,971250.0,10.5,0.35,See ASN-27525 (ID#:38099),See ASN-27525 (ID#:38099),600/300/300mg
59074,South Africa,Truck,5-Aug-14,5-Aug-14,ARV,Adult,30,73,1319.03,18.07,0.6,Weight Captured Separately,Freight Included in Commodity Cost,300mg
59080,Zambia,Air,20-Jul-14,20-Jul-14,ARV,Adult,60,39132,88047.0,2.25,0.04,3978,20519.07,200mg
59151,South Africa,Ocean,15-Dec-10,15-Dec-10,ARV,Adult,60,131138,323910.86,2.47,0.04,6360,12225.76,150mg
59153,Vietnam,Air,31-Jul-10,31-Jul-10,ARV,Adult,120,3470,285234.0,82.2,0.68,862,5215.07,200/50mg
59157,Zambia,Air,2-Dec-13,2-Dec-13,HRDT,HIV test,20,2900,92800.0,32.0,1.6,266,8308.74,
59189,Vietnam,Air,7-Jun-14,7-Jun-14,ARV,Adult,60,7063,16244.9,2.3,0.04,412,1769.68,200mg
59244,Haiti,Air,14-Jul-14,14-Jul-14,ARV,Pediatric,30,400,500.0,1.25,0.04,See ASN-26454 (ID#:15994),See ASN-26454 (ID#:15994),50mg
59258,Nigeria,Air,14-Jul-15,9-Jul-15,HRDT,HIV test,100,6523,580547.0,89.0,0.89,6523,Freight Included in Commodity Cost,
59267,Vietnam,Air,5-Jul-13,5-Jul-13,ARV,Adult,60,33405,228824.25,6.85,0.11,3751,10867.28,150/300mg
59314,South Africa,Truck,12-Feb-15,12-Feb-15,ARV,Adult,30,6,66.1,11.02,0.37,Weight Captured Separately,Freight Included in Commodity Cost,250mg
59334,South Africa,Air,20-Sep-10,15-Dec-10,ARV,Adult,60,2098,15588.14,7.43,0.12,124,1697.89,300mg
59404,Mozambique,Air,19-Nov-13,19-Nov-13,HRDT,HIV test,20,675,21600.0,32.0,1.6,202,2908.88,
59429,Zimbabwe,Air,4-Apr-14,4-Apr-14,HRDT,HIV test,100,8787,702960.0,80.0,0.8,3560,52462.81,
59442,Rwanda,Air,6-Aug-12,6-Aug-12,ARV,Adult,60,35820,256113.0,7.15,0.12,3114,18779.99,150/300mg
59448,Vietnam,Air,29-Jul-14,29-Jul-14,ARV,Adult,30,10700,37985.0,3.55,0.12,See ASN-26923 (ID#:13027),See ASN-26923 (ID#:13027),300mg
59466,South Africa,Truck,24-Jul-15,24-Jul-15,ARV,Adult,60,35,1874.71,53.56,0.89,Weight Captured Separately,Freight Included in Commodity Cost,300mg
59482,Vietnam,Air,23-Mar-15,23-Mar-15,ARV,Adult,60,3000,24300.0,8.1,0.13,422,1332.29,150/300/200mg
59500,South Africa,Truck,5-Aug-14,5-Aug-14,ARV,Adult,60,1,24.95,24.95,0.42,Weight Captured Separately,Freight Included in Commodity Cost,300mg
59502,Botswana,Air,2-Jun-15,4-Jun-15,ARV,Adult,30,39550,412506.5,10.43,0.35,4840,23796.98,600/200/300mg
59530,South Africa,Truck,13-Jan-14,13-Jan-14,ARV,Adult,30,18,271.8,15.1,0.5,Weight Captured Separately,Freight Included in Commodity Cost,250mg
59566,South Africa,Truck,24-Aug-15,24-Aug-15,ARV,Pediatric,30,9,21.81,2.42,0.08,Weight Captured Separately,Freight Included in Commodity Cost,50mg
59572,South Africa,Truck,29-Oct-09,29-Oct-09,ARV,Adult,60,2600,52801.37,20.31,0.34,Weight Captured Separately,Freight Included in Commodity Cost,200mg
59624,South Africa,Truck,7-Feb-14,7-Feb-14,ARV,Adult,30,5,84.1,16.82,0.56,Weight Captured Separately,Freight Included in Commodity Cost,250mg
59633,Haiti,Truck,28-Jun-12,28-Jun-12,HRDT,HIV test,100,1250,160937.5,128.75,1.29,Weight Captured Separately,Freight Included in Commodity Cost,
59673,Vietnam,Air,22-Aug-12,22-Aug-12,ARV,Pediatric,90,1000,7000.0,7.0,0.08,See ASN-15795 (ID#:16725),See ASN-15795 (ID#:16725),200mg
59698,South Africa,Truck,5-Nov-14,5-Nov-14,ARV,Adult,30,114,2179.73,19.12,0.64,Weight Captured Separately,Freight Included in Commodity Cost,300mg
59704,South Africa,Ocean,4-Apr-11,4-Apr-11,ARV,Pediatric,240,5590,11850.8,2.12,0.01,2068,3961.69,10mg/ml
59715,"Congo, DRC",Air,16-Apr-13,16-Apr-13,ARV,Pediatric,300,60,1849.2,30.82,0.1,113,1421.86,80/20mg/ml
59743,Malawi,Air,13-Jul-12,13-Jul-12,HRDT,HIV test,20,246,7872.0,32.0,1.6,86,3133.86,
59750,Mozambique,Air,8-Nov-13,8-Nov-13,ARV,Adult,120,90,5994.0,66.6,0.55,Weight Captured Separately,Freight Included in Commodity Cost,300mg
59776,Zambia,Air,20-Dec-11,16-Dec-11,HRDT,HIV test,100,2870,229600.0,80.0,0.8,1368,25037.09,
59805,Vietnam,Air,22-Jun-11,22-Jun-11,ARV,Adult,60,4084,29609.0,7.25,0.12,See ASN-11023 (ID#:37963),See ASN-11023 (ID#:37963),300mg
59847,South Africa,Truck,3-Oct-14,3-Oct-14,ARV,Pediatric,60,6,132.02,22.0,0.37,Weight Captured Separately,Freight Included in Commodity Cost,150mg
59849,Zimbabwe,Air,18-Sep-12,18-Sep-12,HRDT,HIV test,100,5060,404800.0,80.0,0.8,See ASN-15987 (ID#:42394),See ASN-15987 (ID#:42394),
59867,Côte d'Ivoire,Air,6-Jan-10,6-Jan-10,ARV,Pediatric,180,3355,56900.8,16.96,0.09,1006,2530.73,30mg/ml
59873,Vietnam,Air,19-Oct-11,19-Oct-11,ARV,Adult,30,560,13025.6,23.26,0.78,67,4476.29,100mg
59894,South Africa,Truck,14-Jan-15,14-Jan-15,ARV,Pediatric,300,4,63.78,15.94,0.05,Weight Captured Separately,Freight Included in Commodity Cost,80/20mg/ml
59896,Uganda,Air,3-Oct-13,3-Oct-13,ARV,Adult,60,97380,641734.2,6.59,0.11,8722,32208.32,150/300mg
59917,South Africa,Truck,12-May-15,12-May-15,ARV,Pediatric,240,3,53.13,17.71,0.07,Weight Captured Separately,Freight Included in Commodity Cost,20mg/ml
59919,South Africa,Truck,13-Jan-14,13-Jan-14,ARV,Adult,60,44,163.95,3.73,0.06,Weight Captured Separately,Freight Included in Commodity Cost,30mg
59928,Vietnam,Air,11-Oct-13,11-Oct-13,ARV,Adult,30,14500,166605.0,11.49,0.38,1640,2503.07,600/300/300mg
59970,South Africa,Truck,5-Feb-14,5-Feb-14,ARV,Adult,30,5409,206791.05,38.23,1.27,Weight Captured Separately,Freight Included in Commodity Cost,600/200/300mg
59973,Namibia,Air,15-Jun-10,15-Jun-10,HRDT,HIV test,100,170,11900.0,70.0,0.7,40,2883.51,
59991,Zambia,Air,14-Mar-12,14-Mar-12,ARV,Adult,30,100000,735000.0,7.35,0.24,9390,45118.64,200/300mg
59994,South Africa,Truck,13-Jan-14,13-Jan-14,ARV,Adult,60,268,18310.96,68.32,1.14,Weight Captured Separately,Freight Included in Commodity Cost,300mg
60000,Vietnam,Air,21-Sep-11,21-Sep-11,ARV,Adult,60,25572,281036.28,10.99,0.18,3572,10657.33,150/300/200mg
60004,South Africa,Ocean,14-Feb-11,14-Feb-11,ARV,Adult,60,189137,467168.39,2.47,0.04,9173,13677.67,150mg
60005,Tanzania,Air,24-Sep-13,24-Sep-13,ARV,Adult,60,33022,268468.86,8.13,0.14,4190,16066.92,150/300/200mg
60023,Haiti,Air,12-Jun-12,12-Jun-12,ARV,Pediatric,60,864,5356.8,6.2,0.1,46,304.63,60mg
60026,South Africa,Truck,1-Apr-10,1-Apr-10,ARV,Adult,60,200,3058.27,15.29,0.25,Weight Captured Separately,Freight Included in Commodity Cost,300mg
60074,Haiti,Ocean,13-Mar-15,13-Mar-15,ARV,Adult,30,53571,176784.3,3.3,0.11,4974,11109.18,600mg
60084,Zimbabwe,Air Charter,14-Jun-14,14-Jun-14,ARV,Adult,60,85000,188700.0,2.22,0.04,11125,84791.1,200mg
